Date,Category,Quantity,Revenue
2019-07-12,Home,37,5550.0
2019-07-12,Sports,28,3360.0
2019-07-13,Electronics,19,9500.0
2019-07-13,Clothing,34,1700.0
2019-07-13,Home,46,6900.0
2019-07-13,Sports,21,2520.0
2019-07-14,Electronics,9,4500.0
2019-07-14,Clothing,33,1650.0
2019-07-14,Home,8,1200.0
2019-07-14,Sports,14,1680.0
2019-07-15,Electronics,21,10500.0
2019-07-15,Clothing,14,700.0
2019-07-15,Home,21,3150.0
2019-07-15,Sports,24,2880.0
2019-07-16,Electronics,28,14000.0
2019-07-16,Clothing,9,450.0
2019-07-16,Home,38,5700.0
2019-07-16,Sports,10,1200.0
2019-07-17,Electronics,6,3000.0
2019-07-17,Clothing,17,850.0
2019-07-17,Home,47,7050.0
2019-07-17,Sports,47,5640.0
2019-07-18,Electronics,15,7500.0
2019-07-18,Clothing,27,1350.0
2019-07-18,Home,20,3000.0
2019-07-18,Sports,35,4200.0
2019-07-19,Electronics,15,7500.0
2019-07-19,Clothing,20,1000.0
2019-07-19,Home,12,1800.0
2019-07-19,Sports,8,960.0
2019-07-20,Electronics,44,22000.0
2019-07-20,Clothing,8,400.0
2019-07-20,Home,29,4350.0
2019-07-20,Sports,7,840.0
2019-07-21,Electronics,36,18000.0
2019-07-21,Clothing,7,350.0
2019-07-21,Home,31,4650.0
2019-07-21,Sports,33,3960.0
2019-07-22,Electronics,36,18000.0
2019-07-22,Clothing,23,1150.0
2019-07-22,Home,25,3750.0
2019-07-22,Sports,9,1080.0
2019-07-23,Electronics,22,11000.0
2019-07-23,Clothing,32,1600.0
2019-07-23,Home,46,6900.0
2019-07-23,Sports,26,3120.0
2019-07-24,Electronics,25,12500.0
2019-07-24,Clothing,10,500.0
2019-07-24,Home,5,750.0
2019-07-24,Sports,9,1080.0
2019-07-25,Electronics,45,22500.0
2019-07-25,Clothing,16,800.0
2019-07-25,Home,30,4500.0
2019-07-25,Sports,38,4560.0
2019-07-26,Electronics,18,9000.0
2019-07-26,Clothing,30,1500.0
2019-07-26,Home,49,7350.0
2019-07-26,Sports,31,3720.0
2019-07-27,Electronics,13,6500.0
2019-07-27,Clothing,30,1500.0
2019-07-27,Home,26,3900.0
2019-07-27,Sports,34,4080.0
2019-07-28,Electronics,47,23500.0
2019-07-28,Clothing,21,1050.0
2019-07-28,Home,30,4500.0
2019-07-28,Sports,40,4800.0
2019-07-29,Electronics,5,2500.0
2019-07-29,Clothing,12,600.0
2019-07-29,Home,39,5850.0
2019-07-29,Sports,19,2280.0
2019-07-30,Electronics,26,13000.0
2019-07-30,Clothing,18,900.0
2019-07-30,Home,30,4500.0
2019-07-30,Sports,32,3840.0
2019-07-31,Electronics,27,13500.0
2019-07-31,Clothing,18,900.0
2019-07-31,Home,28,4200.0
2019-07-31,Sports,6,720.0
2019-08-01,Electronics,49,24500.0
2019-08-01,Clothing,30,1500.0
2019-08-01,Home,18,2700.0
2019-08-01,Sports,11,1320.0
2019-08-02,Electronics,7,3500.0
2019-08-02,Clothing,27,1350.0
2019-08-02,Home,47,7050.0
2019-08-02,Sports,49,5880.0
2019-08-03,Electronics,22,11000.0
2019-08-03,Clothing,42,2100.0
2019-08-03,Home,39,5850.0
2019-08-03,Sports,19,2280.0
2019-08-04,Electronics,29,14500.0
2019-08-04,Clothing,41,2050.0
2019-08-04,Home,32,4800.0
2019-08-04,Sports,14,1680.0
2019-08-05,Electronics,43,21500.0
2019-08-05,Clothing,21,1050.0
2019-08-05,Home,43,6450.0
2019-08-05,Sports,26,3120.0
2019-08-06,Electronics,30,15000.0
2019-08-06,Clothing,48,2400.0
2019-08-06,Home,29,4350.0
2019-08-06,Sports,21,2520.0
2019-08-07,Electronics,17,8500.0
2019-08-07,Clothing,24,1200.0
2019-08-07,Home,29,4350.0
2019-08-07,Sports,8,960.0
2019-08-08,Electronics,14,7000.0
2019-08-08,Clothing,7,350.0
2019-08-08,Home,45,6750.0
2019-08-08,Sports,49,5880.0
2019-08-09,Electronics,22,11000.0
2019-08-09,Clothing,40,2000.0
2019-08-09,Home,26,3900.0
2019-08-09,Sports,38,4560.0
2019-08-10,Electronics,12,6000.0
2019-08-10,Clothing,44,2200.0
2019-08-10,Home,48,7200.0
2019-08-10,Sports,23,2760.0
2019-08-11,Electronics,46,23000.0
2019-08-11,Clothing,45,2250.0
2019-08-11,Home,41,6150.0
2019-08-11,Sports,10,1200.0
2019-08-12,Electronics,30,15000.0
2019-08-12,Clothing,38,1900.0
2019-08-12,Home,49,7350.0
2019-08-12,Sports,10,1200.0
2019-08-13,Electronics,41,20500.0
2019-08-13,Clothing,37,1850.0
2019-08-13,Home,26,3900.0
2019-08-13,Sports,25,3000.0
2019-08-14,Electronics,10,5000.0
2019-08-14,Clothing,10,500.0
2019-08-14,Home,8,1200.0
2019-08-14,Sports,34,4080.0
2019-08-15,Electronics,15,7500.0
2019-08-15,Clothing,34,1700.0
2019-08-15,Home,35,5250.0
2019-08-15,Sports,28,3360.0
2019-08-16,Electronics,13,6500.0
2019-08-16,Clothing,7,350.0
2019-08-16,Home,35,5250.0
2019-08-16,Sports,44,5280.0
2019-08-17,Electronics,41,20500.0
2019-08-17,Clothing,40,2000.0
2019-08-17,Home,28,4200.0
2019-08-17,Sports,35,4200.0
2019-08-18,Electronics,10,5000.0
2019-08-18,Clothing,6,300.0
2019-08-18,Home,24,3600.0
2019-08-18,Sports,32,3840.0
2019-08-19,Electronics,15,7500.0
2019-08-19,Clothing,8,400.0
2019-08-19,Home,19,2850.0
2019-08-19,Sports,10,1200.0
2019-08-20,Electronics,34,17000.0
2019-08-20,Clothing,42,2100.0
2019-08-20,Home,6,900.0
2019-08-20,Sports,19,2280.0
2019-08-21,Electronics,15,7500.0
2019-08-21,Clothing,12,600.0
2019-08-21,Home,30,4500.0
2019-08-21,Sports,49,5880.0
2019-08-22,Electronics,48,24000.0
2019-08-22,Clothing,9,450.0
2019-08-22,Home,10,1500.0
2019-08-22,Sports,30,3600.0
2019-08-23,Electronics,8,4000.0
2019-08-23,Clothing,23,1150.0
2019-08-23,Home,24,3600.0
2019-08-23,Sports,37,4440.0
2019-08-24,Electronics,24,12000.0
2019-08-24,Clothing,16,800.0
2019-08-24,Home,5,750.0
2019-08-24,Sports,30,3600.0
2019-08-25,Electronics,18,9000.0
2019-08-25,Clothing,42,2100.0
2019-08-25,Home,41,6150.0
2019-08-25,Sports,15,1800.0
2019-08-26,Electronics,40,20000.0
2019-08-26,Clothing,17,850.0
2019-08-26,Home,47,7050.0
2019-08-26,Sports,7,840.0
2019-08-27,Electronics,37,18500.0
2019-08-27,Clothing,10,500.0
2019-08-27,Home,14,2100.0
2019-08-27,Sports,9,1080.0
2019-08-28,Electronics,27,13500.0
2019-08-28,Clothing,14,700.0
2019-08-28,Home,48,7200.0
2019-08-28,Sports,6,720.0
2019-08-29,Electronics,17,8500.0
2019-08-29,Clothing,44,2200.0
2019-08-29,Home,6,900.0
2019-08-29,Sports,24,2880.0
2019-08-30,Electronics,5,2500.0
2019-08-30,Clothing,41,2050.0
2019-08-30,Home,13,1950.0
2019-08-30,Sports,21,2520.0
2019-08-31,Electronics,13,6500.0
2019-08-31,Clothing,15,750.0
2019-08-31,Home,19,2850.0
2019-08-31,Sports,28,3360.0
2019-09-01,Electronics,42,21000.0
2019-09-01,Clothing,39,1950.0
2019-09-01,Home,34,5100.0
2019-09-01,Sports,35,4200.0
2019-09-02,Electronics,9,4500.0
2019-09-02,Clothing,48,2400.0
2019-09-02,Home,18,2700.0
2019-09-02,Sports,15,1800.0
2019-09-03,Electronics,13,6500.0
2019-09-03,Clothing,38,1900.0
2019-09-03,Home,16,2400.0
2019-09-03,Sports,39,4680.0
2019-09-04,Electronics,39,19500.0
2019-09-04,Clothing,5,250.0
2019-09-04,Home,44,6600.0
2019-09-04,Sports,26,3120.0
2019-09-05,Electronics,33,16500.0
2019-09-05,Clothing,12,600.0
2019-09-05,Home,15,2250.0
2019-09-05,Sports,45,5400.0
2019-09-06,Electronics,41,20500.0
2019-09-06,Clothing,18,900.0
2019-09-06,Home,34,5100.0
2019-09-06,Sports,39,4680.0
2019-09-07,Electronics,25,12500.0
2019-09-07,Clothing,41,2050.0
2019-09-07,Home,9,1350.0
2019-09-07,Sports,23,2760.0
2019-09-08,Electronics,18,9000.0
2019-09-08,Clothing,30,1500.0
2019-09-08,Home,8,1200.0
2019-09-08,Sports,29,3480.0
2019-09-09,Electronics,49,24500.0
2019-09-09,Clothing,46,2300.0
2019-09-09,Home,29,4350.0
2019-09-09,Sports,22,2640.0
2019-09-10,Electronics,44,22000.0
2019-09-10,Clothing,12,600.0
2019-09-10,Home,43,6450.0
2019-09-10,Sports,44,5280.0
2019-09-11,Electronics,18,9000.0
2019-09-11,Clothing,36,1800.0
2019-09-11,Home,42,6300.0
2019-09-11,Sports,37,4440.0
2019-09-12,Electronics,27,13500.0
2019-09-12,Clothing,19,950.0
2019-09-12,Home,37,5550.0
2019-09-12,Sports,29,3480.0
2019-09-13,Electronics,21,10500.0
2019-09-13,Clothing,37,1850.0
2019-09-13,Home,6,900.0
2019-09-13,Sports,18,2160.0
2019-09-14,Electronics,44,22000.0
2019-09-14,Clothing,44,2200.0
2019-09-14,Home,43,6450.0
2019-09-14,Sports,10,1200.0
2019-09-15,Electronics,10,5000.0
2019-09-15,Clothing,7,350.0
2019-09-15,Home,11,1650.0
2019-09-15,Sports,12,1440.0
2019-09-16,Electronics,46,23000.0
2019-09-16,Clothing,19,950.0
2019-09-16,Home,33,4950.0
2019-09-16,Sports,37,4440.0
2019-09-17,Electronics,34,17000.0
2019-09-17,Clothing,43,2150.0
2019-09-17,Home,31,4650.0
2019-09-17,Sports,40,4800.0
2019-09-18,Electronics,33,16500.0
2019-09-18,Clothing,42,2100.0
2019-09-18,Home,37,5550.0
2019-09-18,Sports,41,4920.0
2019-09-19,Electronics,31,15500.0
2019-09-19,Clothing,37,1850.0
2019-09-19,Home,8,1200.0
2019-09-19,Sports,26,3120.0
2019-09-20,Electronics,6,3000.0
2019-09-20,Clothing,14,700.0
2019-09-20,Home,9,1350.0
2019-09-20,Sports,14,1680.0
2019-09-21,Electronics,37,18500.0
2019-09-21,Clothing,42,2100.0
2019-09-21,Home,17,2550.0
2019-09-21,Sports,35,4200.0
2019-09-22,Electronics,40,20000.0
2019-09-22,Clothing,49,2450.0
2019-09-22,Home,28,4200.0
2019-09-22,Sports,19,2280.0
2019-09-23,Electronics,33,16500.0
2019-09-23,Clothing,12,600.0
2019-09-23,Home,9,1350.0
2019-09-23,Sports,33,3960.0
2019-09-24,Electronics,8,4000.0
2019-09-24,Clothing,16,800.0
2019-09-24,Home,49,7350.0
2019-09-24,Sports,6,720.0
2019-09-25,Electronics,31,15500.0
2019-09-25,Clothing,35,1750.0
2019-09-25,Home,40,6000.0
2019-09-25,Sports,40,4800.0
2019-09-26,Electronics,30,15000.0
2019-09-26,Clothing,47,2350.0
2019-09-26,Home,31,4650.0
2019-09-26,Sports,9,1080.0
2019-09-27,Electronics,24,12000.0
2019-09-27,Clothing,15,750.0
2019-09-27,Home,14,2100.0
2019-09-27,Sports,44,5280.0
2019-09-28,Electronics,42,21000.0
2019-09-28,Clothing,10,500.0
2019-09-28,Home,12,1800.0
2019-09-28,Sports,27,3240.0
2019-09-29,Electronics,30,15000.0
2019-09-29,Clothing,47,2350.0
2019-09-29,Home,16,2400.0
2019-09-29,Sports,30,3600.0
2019-09-30,Electronics,17,8500.0
2019-09-30,Clothing,44,2200.0
2019-09-30,Home,22,3300.0
2019-09-30,Sports,29,3480.0
2019-10-01,Electronics,37,22200.0
2019-10-01,Clothing,44,2640.0
2019-10-01,Home,47,8460.0
2019-10-01,Sports,16,2304.0
2019-10-02,Electronics,48,28800.0
2019-10-02,Clothing,40,2400.0
2019-10-02,Home,8,1440.0
2019-10-02,Sports,9,1296.0
2019-10-03,Electronics,41,24600.0
2019-10-03,Clothing,12,720.0
2019-10-03,Home,46,8280.0
2019-10-03,Sports,32,4608.0
2019-10-04,Electronics,35,21000.0
2019-10-04,Clothing,13,780.0
2019-10-04,Home,33,5940.0
2019-10-04,Sports,18,2592.0
2019-10-05,Electronics,44,26400.0
2019-10-05,Clothing,45,2700.0
2019-10-05,Home,26,4680.0
2019-10-05,Sports,15,2160.0
2019-10-06,Electronics,27,16200.0
2019-10-06,Clothing,5,300.0
2019-10-06,Home,41,7380.0
2019-10-06,Sports,25,3600.0
2019-10-07,Electronics,30,18000.0
2019-10-07,Clothing,40,2400.0
2019-10-07,Home,27,4860.0
2019-10-07,Sports,5,720.0
2019-10-08,Electronics,44,26400.0
2019-10-08,Clothing,19,1140.0
2019-10-08,Home,25,4500.0
2019-10-08,Sports,13,1872.0
2019-10-09,Electronics,13,7800.0
2019-10-09,Clothing,14,840.0
2019-10-09,Home,30,5400.0
2019-10-09,Sports,45,6480.0
2019-10-10,Electronics,39,23400.0
2019-10-10,Clothing,29,1740.0
2019-10-10,Home,30,5400.0
2019-10-10,Sports,15,2160.0
2019-10-11,Electronics,42,25200.0
2019-10-11,Clothing,6,360.0
2019-10-11,Home,11,1980.0
2019-10-11,Sports,22,3168.0
2019-10-12,Electronics,31,18600.0
2019-10-12,Clothing,38,2280.0
2019-10-12,Home,31,5580.0
2019-10-12,Sports,21,3024.0
2019-10-13,Electronics,47,28200.0
2019-10-13,Clothing,48,2880.0
2019-10-13,Home,28,5040.0
2019-10-13,Sports,29,4176.0
2019-10-14,Electronics,11,6600.0
2019-10-14,Clothing,10,600.0
2019-10-14,Home,28,5040.0
2019-10-14,Sports,37,5328.0
2019-10-15,Electronics,33,19800.0
2019-10-15,Clothing,47,2820.0
2019-10-15,Home,26,4680.0
2019-10-15,Sports,30,4320.0
2019-10-16,Electronics,32,19200.0
2019-10-16,Clothing,25,1500.0
2019-10-16,Home,11,1980.0
2019-10-16,Sports,21,3024.0
2019-10-17,Electronics,24,14400.0
2019-10-17,Clothing,45,2700.0
2019-10-17,Home,24,4320.0
2019-10-17,Sports,26,3744.0
2019-10-18,Electronics,32,19200.0
2019-10-18,Clothing,44,2640.0
2019-10-18,Home,11,1980.0
2019-10-18,Sports,5,720.0
2019-10-19,Electronics,36,21600.0
2019-10-19,Clothing,17,1020.0
2019-10-19,Home,34,6120.0
2019-10-19,Sports,27,3888.0
2019-10-20,Electronics,23,13800.0
2019-10-20,Clothing,36,2160.0
2019-10-20,Home,34,6120.0
2019-10-20,Sports,33,4752.0
2019-10-21,Electronics,49,29400.0
2019-10-21,Clothing,33,1980.0
2019-10-21,Home,34,6120.0
2019-10-21,Sports,20,2880.0
2019-10-22,Electronics,44,26400.0
2019-10-22,Clothing,23,1380.0
2019-10-22,Home,22,3960.0
2019-10-22,Sports,5,720.0
2019-10-23,Electronics,18,10800.0
2019-10-23,Clothing,6,360.0
2019-10-23,Home,32,5760.0
2019-10-23,Sports,34,4896.0
2019-10-24,Electronics,42,25200.0
2019-10-24,Clothing,8,480.0
2019-10-24,Home,5,900.0
2019-10-24,Sports,12,1728.0
2019-10-25,Electronics,33,19800.0
2019-10-25,Clothing,43,2580.0
2019-10-25,Home,7,1260.0
2019-10-25,Sports,36,5184.0
2019-10-26,Electronics,14,8400.0
2019-10-26,Clothing,14,840.0
2019-10-26,Home,23,4140.0
2019-10-26,Sports,38,5472.0
2019-10-27,Electronics,37,22200.0
2019-10-27,Clothing,27,1620.0
2019-10-27,Home,32,5760.0
2019-10-27,Sports,36,5184.0
2019-10-28,Electronics,11,6600.0
2019-10-28,Clothing,33,1980.0
2019-10-28,Home,12,2160.0
2019-10-28,Sports,5,720.0
2019-10-29,Electronics,7,4200.0
2019-10-29,Clothing,28,1680.0
2019-10-29,Home,27,4860.0
2019-10-29,Sports,12,1728.0
2019-10-30,Electronics,41,24600.0
2019-10-30,Clothing,7,420.0
2019-10-30,Home,37,6660.0
2019-10-30,Sports,32,4608.0
2019-10-31,Electronics,12,7200.0
2019-10-31,Clothing,38,2280.0
2019-10-31,Home,39,7020.0
2019-10-31,Sports,36,5184.0
2019-11-01,Electronics,28,16800.0
2019-11-01,Clothing,18,1080.0
2019-11-01,Home,36,6480.0
2019-11-01,Sports,47,6768.0
2019-11-02,Electronics,20,12000.0
2019-11-02,Clothing,8,480.0
2019-11-02,Home,41,7380.0
2019-11-02,Sports,25,3600.0
2019-11-03,Electronics,18,10800.0
2019-11-03,Clothing,35,2100.0
2019-11-03,Home,22,3960.0
2019-11-03,Sports,11,1584.0
2019-11-04,Electronics,14,8400.0
2019-11-04,Clothing,11,660.0
2019-11-04,Home,37,6660.0
2019-11-04,Sports,27,3888.0
2019-11-05,Electronics,25,15000.0
2019-11-05,Clothing,23,1380.0
2019-11-05,Home,23,4140.0
2019-11-05,Sports,40,5760.0
2019-11-06,Electronics,33,19800.0
2019-11-06,Clothing,22,1320.0
2019-11-06,Home,6,1080.0
2019-11-06,Sports,5,720.0
2019-11-07,Electronics,9,5400.0
2019-11-07,Clothing,24,1440.0
2019-11-07,Home,15,2700.0
2019-11-07,Sports,46,6624.0
2019-11-08,Electronics,6,3600.0
2019-11-08,Clothing,7,420.0
2019-11-08,Home,27,4860.0
2019-11-08,Sports,16,2304.0
2019-11-09,Electronics,24,14400.0
2019-11-09,Clothing,9,540.0
2019-11-09,Home,41,7380.0
2019-11-09,Sports,42,6048.0
2019-11-10,Electronics,34,20400.0
2019-11-10,Clothing,13,780.0
2019-11-10,Home,38,6840.0
2019-11-10,Sports,48,6912.0
2019-11-11,Electronics,39,23400.0
2019-11-11,Clothing,26,1560.0
2019-11-11,Home,48,8640.0
2019-11-11,Sports,28,4032.0
2019-11-12,Electronics,21,12600.0
2019-11-12,Clothing,14,840.0
2019-11-12,Home,34,6120.0
2019-11-12,Sports,27,3888.0
2019-11-13,Electronics,36,21600.0
2019-11-13,Clothing,21,1260.0
2019-11-13,Home,21,3780.0
2019-11-13,Sports,18,2592.0
2019-11-14,Electronics,13,7800.0
2019-11-14,Clothing,44,2640.0
2019-11-14,Home,6,1080.0
2019-11-14,Sports,49,7056.0
2019-11-15,Electronics,29,17400.0
2019-11-15,Clothing,43,2580.0
2019-11-15,Home,13,2340.0
2019-11-15,Sports,26,3744.0
2019-11-16,Electronics,47,28200.0
2019-11-16,Clothing,8,480.0
2019-11-16,Home,30,5400.0
2019-11-16,Sports,33,4752.0
2019-11-17,Electronics,49,29400.0
2019-11-17,Clothing,38,2280.0
2019-11-17,Home,27,4860.0
2019-11-17,Sports,41,5904.0
2019-11-18,Electronics,15,9000.0
2019-11-18,Clothing,10,600.0
2019-11-18,Home,22,3960.0
2019-11-18,Sports,25,3600.0
2019-11-19,Electronics,46,27600.0
2019-11-19,Clothing,40,2400.0
2019-11-19,Home,45,8100.0
2019-11-19,Sports,42,6048.0
2019-11-20,Electronics,38,22800.0
2019-11-20,Clothing,21,1260.0
2019-11-20,Home,41,7380.0
2019-11-20,Sports,29,4176.0
2019-11-21,Electronics,42,25200.0
2019-11-21,Clothing,16,960.0
2019-11-21,Home,27,4860.0
2019-11-21,Sports,46,6624.0
2019-11-22,Electronics,26,15600.0
2019-11-22,Clothing,25,1500.0
2019-11-22,Home,31,5580.0
2019-11-22,Sports,35,5040.0
2019-11-23,Electronics,10,6000.0
2019-11-23,Clothing,31,1860.0
2019-11-23,Home,44,7920.0
2019-11-23,Sports,38,5472.0
2019-11-24,Electronics,16,9600.0
2019-11-24,Clothing,49,2940.0
2019-11-24,Home,11,1980.0
2019-11-24,Sports,14,2016.0
2019-11-25,Electronics,49,29400.0
2019-11-25,Clothing,21,1260.0
2019-11-25,Home,30,5400.0
2019-11-25,Sports,25,3600.0
2019-11-26,Electronics,32,19200.0
2019-11-26,Clothing,6,360.0
2019-11-26,Home,47,8460.0
2019-11-26,Sports,5,720.0
2019-11-27,Electronics,40,24000.0
2019-11-27,Clothing,30,1800.0
2019-11-27,Home,33,5940.0
2019-11-27,Sports,25,3600.0
2019-11-28,Electronics,15,9000.0
2019-11-28,Clothing,44,2640.0
2019-11-28,Home,15,2700.0
2019-11-28,Sports,40,5760.0
2019-11-29,Electronics,43,25800.0
2019-11-29,Clothing,44,2640.0
2019-11-29,Home,39,7020.0
2019-11-29,Sports,38,5472.0
2019-11-30,Electronics,28,16800.0
2019-11-30,Clothing,26,1560.0
2019-11-30,Home,9,1620.0
2019-11-30,Sports,37,5328.0
2019-12-01,Electronics,40,24000.0
2019-12-01,Clothing,24,1440.0
2019-12-01,Home,23,4140.0
2019-12-01,Sports,39,5616.0
2019-12-02,Electronics,47,28200.0
2019-12-02,Clothing,21,1260.0
2019-12-02,Home,49,8820.0
2019-12-02,Sports,47,6768.0
2019-12-03,Electronics,38,22800.0
2019-12-03,Clothing,13,780.0
2019-12-03,Home,30,5400.0
2019-12-03,Sports,6,864.0
2019-12-04,Electronics,13,7800.0
2019-12-04,Clothing,13,780.0
2019-12-04,Home,44,7920.0
2019-12-04,Sports,21,3024.0
2019-12-05,Electronics,5,3000.0
2019-12-05,Clothing,29,1740.0
2019-12-05,Home,47,8460.0
2019-12-05,Sports,44,6336.0
2019-12-06,Electronics,46,27600.0
2019-12-06,Clothing,29,1740.0
2019-12-06,Home,43,7740.0
2019-12-06,Sports,39,5616.0
2019-12-07,Electronics,7,4200.0
2019-12-07,Clothing,41,2460.0
2019-12-07,Home,48,8640.0
2019-12-07,Sports,48,6912.0
2019-12-08,Electronics,34,20400.0
2019-12-08,Clothing,42,2520.0
2019-12-08,Home,38,6840.0
2019-12-08,Sports,16,2304.0
2019-12-09,Electronics,23,13800.0
2019-12-09,Clothing,41,2460.0
2019-12-09,Home,48,8640.0
2019-12-09,Sports,21,3024.0
2019-12-10,Electronics,14,8400.0
2019-12-10,Clothing,16,960.0
2019-12-10,Home,20,3600.0
2019-12-10,Sports,28,4032.0
2019-12-11,Electronics,23,13800.0
2019-12-11,Clothing,12,720.0
2019-12-11,Home,35,6300.0
2019-12-11,Sports,25,3600.0
2019-12-12,Electronics,21,12600.0
2019-12-12,Clothing,27,1620.0
2019-12-12,Home,41,7380.0
2019-12-12,Sports,20,2880.0
2019-12-13,Electronics,10,6000.0
2019-12-13,Clothing,12,720.0
2019-12-13,Home,29,5220.0
2019-12-13,Sports,22,3168.0
2019-12-14,Electronics,29,17400.0
2019-12-14,Clothing,16,960.0
2019-12-14,Home,19,3420.0
2019-12-14,Sports,30,4320.0
2019-12-15,Electronics,45,27000.0
2019-12-15,Clothing,49,2940.0
2019-12-15,Home,30,5400.0
2019-12-15,Sports,36,5184.0
2019-12-16,Electronics,14,8400.0
2019-12-16,Clothing,20,1200.0
2019-12-16,Home,11,1980.0
2019-12-16,Sports,21,3024.0
2019-12-17,Electronics,27,16200.0
2019-12-17,Clothing,30,1800.0
2019-12-17,Home,25,4500.0
2019-12-17,Sports,26,3744.0
2019-12-18,Electronics,11,6600.0
2019-12-18,Clothing,18,1080.0
2019-12-18,Home,19,3420.0
2019-12-18,Sports,11,1584.0
2019-12-19,Electronics,13,7800.0
2019-12-19,Clothing,12,720.0
2019-12-19,Home,27,4860.0
2019-12-19,Sports,33,4752.0
2019-12-20,Electronics,22,13200.0
2019-12-20,Clothing,35,2100.0
2019-12-20,Home,34,6120.0
2019-12-20,Sports,43,6192.0
2019-12-21,Electronics,39,23400.0
2019-12-21,Clothing,22,1320.0
2019-12-21,Home,46,8280.0
2019-12-21,Sports,43,6192.0
2019-12-22,Electronics,21,12600.0
2019-12-22,Clothing,18,1080.0
2019-12-22,Home,35,6300.0
2019-12-22,Sports,28,4032.0
2019-12-23,Electronics,39,23400.0
2019-12-23,Clothing,48,2880.0
2019-12-23,Home,49,8820.0
2019-12-23,Sports,38,5472.0
2019-12-24,Electronics,7,4200.0
2019-12-24,Clothing,41,2460.0
2019-12-24,Home,47,8460.0
2019-12-24,Sports,44,6336.0
2019-12-25,Electronics,30,18000.0
2019-12-25,Clothing,27,1620.0
2019-12-25,Home,48,8640.0
2019-12-25,Sports,43,6192.0
2019-12-26,Electronics,19,11400.0
2019-12-26,Clothing,8,480.0
2019-12-26,Home,33,5940.0
2019-12-26,Sports,26,3744.0
2019-12-27,Electronics,29,17400.0
2019-12-27,Clothing,17,1020.0
2019-12-27,Home,22,3960.0
2019-12-27,Sports,37,5328.0
2019-12-28,Electronics,20,12000.0
2019-12-28,Clothing,49,2940.0
2019-12-28,Home,46,8280.0
2019-12-28,Sports,48,6912.0
2019-12-29,Electronics,6,3600.0
2019-12-29,Clothing,39,2340.0
2019-12-29,Home,46,8280.0
2019-12-29,Sports,38,5472.0
2019-12-30,Electronics,34,20400.0
2019-12-30,Clothing,17,1020.0
2019-12-30,Home,17,3060.0
2019-12-30,Sports,22,3168.0
2019-12-31,Electronics,36,21600.0
2019-12-31,Clothing,36,2160.0
2019-12-31,Home,39,7020.0
2019-12-31,Sports,43,6192.0
2020-01-01,Electronics,33,17820.0
2020-01-01,Clothing,33,1782.0
2020-01-01,Home,48,7776.0
2020-01-01,Sports,20,2592.0
2020-01-02,Electronics,48,25920.0
2020-01-02,Clothing,14,756.0
2020-01-02,Home,34,5508.0
2020-01-02,Sports,29,3758.4
2020-01-03,Electronics,43,23220.0
2020-01-03,Clothing,24,1296.0
2020-01-03,Home,9,1458.0
2020-01-03,Sports,5,648.0
2020-01-04,Electronics,34,18360.0
2020-01-04,Clothing,7,378.0
2020-01-04,Home,49,7938.0
2020-01-04,Sports,18,2332.8
2020-01-05,Electronics,34,18360.0
2020-01-05,Clothing,8,432.0
2020-01-05,Home,22,3564.0
2020-01-05,Sports,41,5313.6
2020-01-06,Electronics,29,15660.0
2020-01-06,Clothing,5,270.0
2020-01-06,Home,19,3078.0
2020-01-06,Sports,13,1684.8
2020-01-07,Electronics,19,10260.0
2020-01-07,Clothing,28,1512.0
2020-01-07,Home,8,1296.0
2020-01-07,Sports,16,2073.6
2020-01-08,Electronics,41,22140.0
2020-01-08,Clothing,41,2214.0
2020-01-08,Home,47,7614.0
2020-01-08,Sports,10,1296.0
2020-01-09,Electronics,43,23220.0
2020-01-09,Clothing,28,1512.0
2020-01-09,Home,15,2430.0
2020-01-09,Sports,17,2203.2
2020-01-10,Electronics,38,20520.0
2020-01-10,Clothing,29,1566.0
2020-01-10,Home,11,1782.0
2020-01-10,Sports,8,1036.8
2020-01-11,Electronics,12,6480.0
2020-01-11,Clothing,24,1296.0
2020-01-11,Home,33,5346.0
2020-01-11,Sports,49,6350.4
2020-01-12,Electronics,14,7560.0
2020-01-12,Clothing,47,2538.0
2020-01-12,Home,38,6156.0
2020-01-12,Sports,30,3888.0
2020-01-13,Electronics,45,24300.0
2020-01-13,Clothing,7,378.0
2020-01-13,Home,10,1620.0
2020-01-13,Sports,9,1166.4
2020-01-14,Electronics,9,4860.0
2020-01-14,Clothing,27,1458.0
2020-01-14,Home,13,2106.0
2020-01-14,Sports,39,5054.4
2020-01-15,Electronics,24,12960.0
2020-01-15,Clothing,46,2484.0
2020-01-15,Home,39,6318.0
2020-01-15,Sports,22,2851.2
2020-01-16,Electronics,21,11340.0
2020-01-16,Clothing,28,1512.0
2020-01-16,Home,7,1134.0
2020-01-16,Sports,36,4665.6
2020-01-17,Electronics,39,21060.0
2020-01-17,Clothing,42,2268.0
2020-01-17,Home,17,2754.0
2020-01-17,Sports,29,3758.4
2020-01-18,Electronics,13,7020.0
2020-01-18,Clothing,8,432.0
2020-01-18,Home,18,2916.0
2020-01-18,Sports,41,5313.6
2020-01-19,Electronics,38,20520.0
2020-01-19,Clothing,15,810.0
2020-01-19,Home,45,7290.0
2020-01-19,Sports,7,907.2
2020-01-20,Electronics,32,17280.0
2020-01-20,Clothing,33,1782.0
2020-01-20,Home,13,2106.0
2020-01-20,Sports,7,907.2
2020-01-21,Electronics,29,15660.0
